Barcode,Name,Price,InStock
BRC108050,Item 8050,22.6,4
BRC108051,Item 8051,89.56,127
BRC108052,Item 8052,28.5,312
BRC108053,Item 8053,3.2,357
BRC108054,Item 8054,63.59,283
BRC108055,Item 8055,33.49,113
BRC108056,Item 8056,23.71,226
BRC108057,Item 8057,15.79,49
BRC108058,Item 8058,77.55,405
BRC108059,Item 8059,15.19,310
BRC108060,Item 8060,81.22,13
BRC108061,Item 8061,61.31,392
BRC108062,Item 8062,46.73,108
BRC108063,Item 8063,95.18,30
BRC108064,Item 8064,13.64,247
BRC108065,Item 8065,85.61,179
BRC108066,Item 8066,83.57,312
BRC108067,Item 8067,69.0,201
BRC108068,Item 8068,29.92,300
BRC108069,Item 8069,87.62,96
BRC108070,Item 8070,49.24,460
BRC108071,Item 8071,54.29,291
BRC108072,Item 8072,71.24,92
BRC108073,Item 8073,53.39,133
BRC108074,Item 8074,70.73,68
BRC108075,Item 8075,98.23,131
BRC108076,Item 8076,46.18,339
BRC108077,Item 8077,15.74,495
BRC108078,Item 8078,3.48,436
BRC108079,Item 8079,19.67,55
BRC108080,Item 8080,17.4,263
BRC108081,Item 8081,98.11,398
BRC108082,Item 8082,53.53,323
BRC108083,Item 8083,84.1,428
BRC108084,Item 8084,51.21,206
BRC108085,Item 8085,28.87,112
BRC108086,Item 8086,72.42,11
BRC108087,Item 8087,4.29,33
BRC108088,Item 8088,39.7,204
BRC108089,Item 8089,27.13,495
BRC108090,Item 8090,53.97,64
BRC108091,Item 8091,21.21,185
BRC108092,Item 8092,20.5,439
BRC108093,Item 8093,56.42,103
BRC108094,Item 8094,32.51,308
BRC108095,Item 8095,20.08,236
BRC108096,Item 8096,34.99,326
BRC108097,Item 8097,56.44,251
BRC108098,Item 8098,74.33,490
BRC108099,Item 8099,83.5,365
BRC108100,Item 8100,8.73,353
BRC108101,Item 8101,28.81,66
BRC108102,Item 8102,14.69,369
BRC108103,Item 8103,65.84,382
BRC108104,Item 8104,69.69,302
BRC108105,Item 8105,67.68,44
BRC108106,Item 8106,31.19,175
BRC108107,Item 8107,91.71,68
BRC108108,Item 8108,57.43,178
BRC108109,Item 8109,94.39,335
BRC108110,Item 8110,84.69,9
BRC108111,Item 8111,86.8,241
BRC108112,Item 8112,2.62,387
BRC108113,Item 8113,51.66,337
BRC108114,Item 8114,25.14,167
BRC108115,Item 8115,42.08,234
BRC108116,Item 8116,97.5,179
BRC108117,Item 8117,79.72,276
BRC108118,Item 8118,69.02,197
BRC108119,Item 8119,14.75,428
BRC108120,Item 8120,31.93,301
BRC108121,Item 8121,24.44,494
BRC108122,Item 8122,73.54,324
BRC108123,Item 8123,86.73,432
BRC108124,Item 8124,84.07,264
BRC108125,Item 8125,10.59,264
BRC108126,Item 8126,60.48,239
BRC108127,Item 8127,94.8,152
BRC108128,Item 8128,37.84,84
BRC108129,Item 8129,22.25,293
BRC108130,Item 8130,87.5,300
BRC108131,Item 8131,35.75,373
BRC108132,Item 8132,56.45,355
BRC108133,Item 8133,91.21,12
BRC108134,Item 8134,8.78,24
BRC108135,Item 8135,26.25,155
BRC108136,Item 8136,93.47,282
BRC108137,Item 8137,3.64,458
BRC108138,Item 8138,82.96,140
BRC108139,Item 8139,75.05,325
BRC108140,Item 8140,11.49,200
BRC108141,Item 8141,75.37,89
BRC108142,Item 8142,34.52,103
BRC108143,Item 8143,95.22,117
BRC108144,Item 8144,33.0,176
BRC108145,Item 8145,57.35,60
BRC108146,Item 8146,20.35,233
BRC108147,Item 8147,3.63,364
BRC108148,Item 8148,10.45,124
BRC108149,Item 8149,43.52,350
BRC108150,Item 8150,34.78,35
BRC108151,Item 8151,6.13,276
BRC108152,Item 8152,25.24,81
BRC108153,Item 8153,33.41,346
BRC108154,Item 8154,61.96,42
BRC108155,Item 8155,21.09,408
BRC108156,Item 8156,27.88,256
BRC108157,Item 8157,80.82,2
BRC108158,Item 8158,32.99,2
BRC108159,Item 8159,86.27,437
BRC108160,Item 8160,77.71,221
BRC108161,Item 8161,72.51,469
BRC108162,Item 8162,16.26,94
BRC108163,Item 8163,62.84,165
BRC108164,Item 8164,16.35,121
BRC108165,Item 8165,82.79,464
BRC108166,Item 8166,5.91,135
BRC108167,Item 8167,59.85,360
BRC108168,Item 8168,29.27,183
BRC108169,Item 8169,96.6,432
BRC108170,Item 8170,57.62,445
BRC108171,Item 8171,95.45,269
BRC108172,Item 8172,52.07,124
BRC108173,Item 8173,70.61,242
BRC108174,Item 8174,28.74,182
BRC108175,Item 8175,51.77,304
BRC108176,Item 8176,20.22,118
BRC108177,Item 8177,84.32,482
BRC108178,Item 8178,21.63,225
BRC108179,Item 8179,55.21,231
BRC108180,Item 8180,68.48,435
BRC108181,Item 8181,77.54,281
BRC108182,Item 8182,31.39,201
BRC108183,Item 8183,97.17,255
BRC108184,Item 8184,61.12,242
BRC108185,Item 8185,84.75,126
BRC108186,Item 8186,56.28,74
BRC108187,Item 8187,61.99,446
BRC108188,Item 8188,60.88,44
BRC108189,Item 8189,30.83,89
BRC108190,Item 8190,36.59,413
BRC108191,Item 8191,82.19,286
BRC108192,Item 8192,88.41,298
BRC108193,Item 8193,49.01,480
BRC108194,Item 8194,36.01,253
BRC108195,Item 8195,24.21,469
BRC108196,Item 8196,86.57,353
BRC108197,Item 8197,7.78,384
BRC108198,Item 8198,26.55,348
BRC108199,Item 8199,47.23,443
BRC108200,Item 8200,47.96,396
BRC108201,Item 8201,9.47,213
BRC108202,Item 8202,12.08,494
BRC108203,Item 8203,99.4,360
BRC108204,Item 8204,60.7,325
BRC108205,Item 8205,44.03,68
BRC108206,Item 8206,38.41,216
BRC108207,Item 8207,39.6,404
BRC108208,Item 8208,14.57,367
BRC108209,Item 8209,59.46,304
BRC108210,Item 8210,50.01,375
BRC108211,Item 8211,41.91,333
BRC108212,Item 8212,65.59,168
BRC108213,Item 8213,22.9,251
BRC108214,Item 8214,19.81,452
BRC108215,Item 8215,62.77,288
BRC108216,Item 8216,11.56,440
BRC108217,Item 8217,5.2,337
BRC108218,Item 8218,99.82,481
BRC108219,Item 8219,84.59,197
BRC108220,Item 8220,44.59,231
BRC108221,Item 8221,29.16,299
BRC108222,Item 8222,46.72,446
BRC108223,Item 8223,27.84,299
BRC108224,Item 8224,78.78,20
BRC108225,Item 8225,96.76,36
BRC108226,Item 8226,59.7,229
BRC108227,Item 8227,49.82,248
BRC108228,Item 8228,50.32,415
BRC108229,Item 8229,74.51,445
BRC108230,Item 8230,68.18,319
BRC108231,Item 8231,29.21,418
BRC108232,Item 8232,51.48,478
BRC108233,Item 8233,93.35,57
BRC108234,Item 8234,25.1,257
BRC108235,Item 8235,38.15,415
BRC108236,Item 8236,29.89,312
BRC108237,Item 8237,79.43,95
BRC108238,Item 8238,55.88,344
BRC108239,Item 8239,8.61,400
BRC108240,Item 8240,64.35,85
BRC108241,Item 8241,70.63,136
BRC108242,Item 8242,3.78,364
BRC108243,Item 8243,44.08,318
BRC108244,Item 8244,22.01,1
BRC108245,Item 8245,99.19,401
BRC108246,Item 8246,95.69,294
BRC108247,Item 8247,49.31,2
BRC108248,Item 8248,4.33,405
BRC108249,Item 8249,11.29,99
BRC108250,Item 8250,80.09,209
BRC108251,Item 8251,55.57,435
BRC108252,Item 8252,31.86,146
BRC108253,Item 8253,8.06,195
BRC108254,Item 8254,60.74,445
BRC108255,Item 8255,46.44,392
BRC108256,Item 8256,33.31,48
BRC108257,Item 8257,69.84,80
BRC108258,Item 8258,49.11,348
BRC108259,Item 8259,24.0,360
BRC108260,Item 8260,22.37,489
BRC108261,Item 8261,32.33,19
BRC108262,Item 8262,14.86,470
BRC108263,Item 8263,84.1,26
BRC108264,Item 8264,37.85,81
BRC108265,Item 8265,42.32,494
BRC108266,Item 8266,80.76,218
BRC108267,Item 8267,24.06,78
BRC108268,Item 8268,23.07,157
BRC108269,Item 8269,67.74,472
BRC108270,Item 8270,85.45,459
BRC108271,Item 8271,28.77,251
BRC108272,Item 8272,58.6,29
BRC108273,Item 8273,91.63,225
BRC108274,Item 8274,13.34,51
BRC108275,Item 8275,84.63,485
BRC108276,Item 8276,77.09,230
BRC108277,Item 8277,23.02,281
BRC108278,Item 8278,32.27,53
BRC108279,Item 8279,30.44,215
BRC108280,Item 8280,85.3,264
BRC108281,Item 8281,71.3,52
BRC108282,Item 8282,84.12,315
BRC108283,Item 8283,27.92,214
BRC108284,Item 8284,19.53,483
BRC108285,Item 8285,53.6,231
BRC108286,Item 8286,57.03,187
BRC108287,Item 8287,95.74,70
BRC108288,Item 8288,13.27,274
BRC108289,Item 8289,63.92,272
BRC108290,Item 8290,17.81,198
BRC108291,Item 8291,47.78,329
BRC108292,Item 8292,86.75,314
BRC108293,Item 8293,18.29,103
BRC108294,Item 8294,84.89,472
BRC108295,Item 8295,13.12,280
BRC108296,Item 8296,31.9,221
BRC108297,Item 8297,59.29,220
BRC108298,Item 8298,41.78,191
BRC108299,Item 8299,90.04,241
BRC108300,Item 8300,53.17,499
BRC108301,Item 8301,12.73,338
BRC108302,Item 8302,75.59,332
BRC108303,Item 8303,18.8,153
BRC108304,Item 8304,70.13,318
BRC108305,Item 8305,4.21,357
BRC108306,Item 8306,36.61,278
BRC108307,Item 8307,33.1,188
BRC108308,Item 8308,59.67,170
BRC108309,Item 8309,78.5,57
BRC108310,Item 8310,40.14,282
BRC108311,Item 8311,78.98,286
BRC108312,Item 8312,16.65,28
BRC108313,Item 8313,60.43,422
BRC108314,Item 8314,97.27,282
BRC108315,Item 8315,61.44,249
BRC108316,Item 8316,13.74,301
BRC108317,Item 8317,31.82,13
BRC108318,Item 8318,38.76,115
BRC108319,Item 8319,33.14,352
BRC108320,Item 8320,19.33,250
BRC108321,Item 8321,90.99,34
BRC108322,Item 8322,4.02,445
BRC108323,Item 8323,27.65,170
BRC108324,Item 8324,59.68,360
BRC108325,Item 8325,63.21,252
BRC108326,Item 8326,27.58,25
BRC108327,Item 8327,19.29,142
BRC108328,Item 8328,66.77,462
BRC108329,Item 8329,61.12,265
BRC108330,Item 8330,70.72,140
BRC108331,Item 8331,78.99,173
BRC108332,Item 8332,80.95,208
BRC108333,Item 8333,58.24,14
BRC108334,Item 8334,44.13,26
BRC108335,Item 8335,39.17,320
BRC108336,Item 8336,90.12,98
BRC108337,Item 8337,20.49,463
BRC108338,Item 8338,48.31,341
BRC108339,Item 8339,84.39,451
BRC108340,Item 8340,82.85,167
BRC108341,Item 8341,60.87,148
BRC108342,Item 8342,31.91,148
BRC108343,Item 8343,84.22,17
BRC108344,Item 8344,22.11,376
BRC108345,Item 8345,12.43,438
BRC108346,Item 8346,75.56,378
BRC108347,Item 8347,69.84,448
BRC108348,Item 8348,14.25,224
BRC108349,Item 8349,18.23,415
BRC108350,Item 8350,28.35,166
BRC108351,Item 8351,52.12,420
BRC108352,Item 8352,28.56,367
BRC108353,Item 8353,38.25,391
BRC108354,Item 8354,84.9,251
BRC108355,Item 8355,12.05,34
BRC108356,Item 8356,33.35,300
BRC108357,Item 8357,86.14,96
BRC108358,Item 8358,84.58,181
BRC108359,Item 8359,15.19,321
BRC108360,Item 8360,6.84,238
BRC108361,Item 8361,27.61,55
BRC108362,Item 8362,19.67,384
BRC108363,Item 8363,39.41,436
BRC108364,Item 8364,66.37,369
BRC108365,Item 8365,17.33,3
BRC108366,Item 8366,45.51,243
BRC108367,Item 8367,63.17,411
BRC108368,Item 8368,39.01,358
BRC108369,Item 8369,13.96,48
BRC108370,Item 8370,88.82,455
BRC108371,Item 8371,24.02,393
BRC108372,Item 8372,34.75,118
BRC108373,Item 8373,95.87,207
BRC108374,Item 8374,36.59,417
BRC108375,Item 8375,18.95,16
BRC108376,Item 8376,81.67,298
BRC108377,Item 8377,61.14,210
BRC108378,Item 8378,4.64,107
BRC108379,Item 8379,34.22,59
BRC108380,Item 8380,1.82,362
BRC108381,Item 8381,99.45,424
BRC108382,Item 8382,22.92,365
BRC108383,Item 8383,67.91,3
BRC108384,Item 8384,86.92,320
BRC108385,Item 8385,52.49,433
BRC108386,Item 8386,89.64,416
BRC108387,Item 8387,98.91,360
BRC108388,Item 8388,48.08,391
BRC108389,Item 8389,64.4,375
BRC108390,Item 8390,40.58,346
BRC108391,Item 8391,83.18,352
BRC108392,Item 8392,88.32,252
BRC108393,Item 8393,17.79,80
BRC108394,Item 8394,28.08,24
BRC108395,Item 8395,82.27,405
BRC108396,Item 8396,56.2,11
BRC108397,Item 8397,76.8,41
BRC108398,Item 8398,53.71,43
BRC108399,Item 8399,80.06,147
BRC108400,Item 8400,1.69,62
BRC108401,Item 8401,70.32,112
BRC108402,Item 8402,28.1,298
BRC108403,Item 8403,81.72,303
BRC108404,Item 8404,45.99,61
BRC108405,Item 8405,33.38,23
BRC108406,Item 8406,98.28,149
BRC108407,Item 8407,32.45,188
BRC108408,Item 8408,89.79,216
BRC108409,Item 8409,89.64,243
BRC108410,Item 8410,78.84,268
BRC108411,Item 8411,67.84,129
BRC108412,Item 8412,51.14,255
BRC108413,Item 8413,55.21,131
BRC108414,Item 8414,37.24,264
BRC108415,Item 8415,37.89,157
BRC108416,Item 8416,43.66,25
BRC108417,Item 8417,89.0,142
BRC108418,Item 8418,67.51,494
BRC108419,Item 8419,84.68,44
BRC108420,Item 8420,78.45,352
BRC108421,Item 8421,87.99,210
BRC108422,Item 8422,90.88,387
BRC108423,Item 8423,41.81,308
BRC108424,Item 8424,98.68,376
BRC108425,Item 8425,39.85,425
BRC108426,Item 8426,83.65,221
BRC108427,Item 8427,62.84,143
BRC108428,Item 8428,27.67,443
BRC108429,Item 8429,37.93,207
BRC108430,Item 8430,62.39,403
BRC108431,Item 8431,71.29,139
BRC108432,Item 8432,72.25,311
BRC108433,Item 8433,22.68,410
BRC108434,Item 8434,8.82,55
BRC108435,Item 8435,25.08,12
BRC108436,Item 8436,25.65,293
BRC108437,Item 8437,63.21,93
BRC108438,Item 8438,55.22,441
BRC108439,Item 8439,5.79,134
BRC108440,Item 8440,79.76,15
BRC108441,Item 8441,39.05,297
BRC108442,Item 8442,83.39,357
BRC108443,Item 8443,77.95,124
BRC108444,Item 8444,49.31,150
BRC108445,Item 8445,84.96,268
BRC108446,Item 8446,74.4,226
BRC108447,Item 8447,24.97,229
BRC108448,Item 8448,68.8,228
BRC108449,Item 8449,55.98,294
BRC108450,Item 8450,65.81,246
BRC108451,Item 8451,24.34,344
BRC108452,Item 8452,45.04,319
BRC108453,Item 8453,49.57,220
BRC108454,Item 8454,68.24,482
BRC108455,Item 8455,23.15,347
BRC108456,Item 8456,18.4,347
BRC108457,Item 8457,94.22,81
BRC108458,Item 8458,71.85,121
BRC108459,Item 8459,87.04,368
BRC108460,Item 8460,1.09,187
BRC108461,Item 8461,17.07,115
BRC108462,Item 8462,4.42,108
BRC108463,Item 8463,37.68,211
BRC108464,Item 8464,19.56,56
BRC108465,Item 8465,82.65,389
BRC108466,Item 8466,50.49,455
BRC108467,Item 8467,33.19,265
BRC108468,Item 8468,97.23,436
BRC108469,Item 8469,47.74,108
BRC108470,Item 8470,45.26,440
BRC108471,Item 8471,33.05,370
BRC108472,Item 8472,29.45,20
BRC108473,Item 8473,53.6,123
BRC108474,Item 8474,92.95,282
BRC108475,Item 8475,21.91,444
BRC108476,Item 8476,83.51,479
BRC108477,Item 8477,98.5,45
BRC108478,Item 8478,78.36,164
BRC108479,Item 8479,46.69,262
BRC108480,Item 8480,20.37,55
BRC108481,Item 8481,36.14,432
BRC108482,Item 8482,2.75,471
BRC108483,Item 8483,32.51,278
BRC108484,Item 8484,50.11,186
BRC108485,Item 8485,51.64,39
BRC108486,Item 8486,64.85,421
BRC108487,Item 8487,12.23,451
BRC108488,Item 8488,37.49,397
BRC108489,Item 8489,16.58,312
BRC108490,Item 8490,59.99,447
BRC108491,Item 8491,79.24,77
BRC108492,Item 8492,91.41,299
BRC108493,Item 8493,50.85,345
BRC108494,Item 8494,39.49,279
BRC108495,Item 8495,29.22,335
BRC108496,Item 8496,18.77,294
BRC108497,Item 8497,68.26,101
BRC108498,Item 8498,87.82,144
BRC108499,Item 8499,81.22,427
BRC108500,Item 8500,85.65,425
BRC108501,Item 8501,62.42,59
BRC108502,Item 8502,8.09,444
BRC108503,Item 8503,73.12,127
BRC108504,Item 8504,32.69,228
BRC108505,Item 8505,16.84,258
BRC108506,Item 8506,64.23,488
BRC108507,Item 8507,4.87,421
BRC108508,Item 8508,65.91,176
BRC108509,Item 8509,42.76,122
BRC108510,Item 8510,80.49,146
BRC108511,Item 8511,94.73,149
BRC108512,Item 8512,65.62,112
BRC108513,Item 8513,48.18,450
BRC108514,Item 8514,76.03,225
BRC108515,Item 8515,13.37,305
BRC108516,Item 8516,96.74,287
BRC108517,Item 8517,99.06,424
BRC108518,Item 8518,64.37,434
BRC108519,Item 8519,91.86,189
BRC108520,Item 8520,59.93,85
BRC108521,Item 8521,87.58,444
BRC108522,Item 8522,58.87,359
BRC108523,Item 8523,12.11,49
BRC108524,Item 8524,38.07,317
BRC108525,Item 8525,49.04,67
BRC108526,Item 8526,6.76,112
BRC108527,Item 8527,4.6,446
BRC108528,Item 8528,14.46,111
BRC108529,Item 8529,14.83,170
BRC108530,Item 8530,2.99,201
BRC108531,Item 8531,18.98,468
BRC108532,Item 8532,17.11,275
BRC108533,Item 8533,59.91,19
BRC108534,Item 8534,21.68,135
BRC108535,Item 8535,55.28,9
BRC108536,Item 8536,43.96,260
BRC108537,Item 8537,51.46,289
BRC108538,Item 8538,43.54,379
BRC108539,Item 8539,45.99,136
BRC108540,Item 8540,77.89,52
BRC108541,Item 8541,49.75,195
BRC108542,Item 8542,3.88,85
BRC108543,Item 8543,43.47,352
BRC108544,Item 8544,80.94,267
BRC108545,Item 8545,53.06,334
BRC108546,Item 8546,89.51,355
BRC108547,Item 8547,18.45,44
BRC108548,Item 8548,81.24,142
BRC108549,Item 8549,61.41,82
BRC108550,Item 8550,69.59,89
BRC108551,Item 8551,35.19,397
BRC108552,Item 8552,99.65,267
BRC108553,Item 8553,93.72,384
BRC108554,Item 8554,9.77,234
BRC108555,Item 8555,81.66,150
BRC108556,Item 8556,73.39,11
BRC108557,Item 8557,6.5,269
BRC108558,Item 8558,79.05,304
BRC108559,Item 8559,59.26,47
BRC108560,Item 8560,93.89,375
BRC108561,Item 8561,20.68,434
BRC108562,Item 8562,45.11,211
BRC108563,Item 8563,26.07,178
BRC108564,Item 8564,92.82,224
BRC108565,Item 8565,19.55,154
BRC108566,Item 8566,7.61,293
BRC108567,Item 8567,95.73,309
BRC108568,Item 8568,87.03,125
BRC108569,Item 8569,29.32,36
BRC108570,Item 8570,85.46,21
BRC108571,Item 8571,50.59,424
BRC108572,Item 8572,17.76,377
BRC108573,Item 8573,4.98,228
BRC108574,Item 8574,10.63,476
BRC108575,Item 8575,17.27,69
BRC108576,Item 8576,87.95,97
BRC108577,Item 8577,96.27,256
BRC108578,Item 8578,26.06,194
BRC108579,Item 8579,59.9,73
BRC108580,Item 8580,32.51,377
BRC108581,Item 8581,82.62,498
BRC108582,Item 8582,49.91,104
BRC108583,Item 8583,66.39,237
BRC108584,Item 8584,30.92,379
BRC108585,Item 8585,8.74,456
BRC108586,Item 8586,33.73,114
BRC108587,Item 8587,34.13,414
BRC108588,Item 8588,16.66,490
BRC108589,Item 8589,34.23,175
BRC108590,Item 8590,7.56,22
BRC108591,Item 8591,94.6,253
BRC108592,Item 8592,41.44,462
BRC108593,Item 8593,52.28,37
BRC108594,Item 8594,2.31,167
BRC108595,Item 8595,40.62,138
BRC108596,Item 8596,98.77,222
BRC108597,Item 8597,19.73,290
BRC108598,Item 8598,8.04,162
BRC108599,Item 8599,17.65,149
BRC108600,Item 8600,91.03,234
BRC108601,Item 8601,38.16,311
BRC108602,Item 8602,59.84,239
BRC108603,Item 8603,56.54,275
BRC108604,Item 8604,46.69,185
BRC108605,Item 8605,88.58,358
BRC108606,Item 8606,58.88,42
BRC108607,Item 8607,95.87,486
BRC108608,Item 8608,9.32,402
BRC108609,Item 8609,7.67,112
BRC108610,Item 8610,82.95,217
BRC108611,Item 8611,9.48,201
BRC108612,Item 8612,63.5,5
BRC108613,Item 8613,48.31,482
BRC108614,Item 8614,72.59,280
BRC108615,Item 8615,79.53,2
BRC108616,Item 8616,10.67,59
BRC108617,Item 8617,4.74,353
BRC108618,Item 8618,17.81,240
BRC108619,Item 8619,71.28,342
BRC108620,Item 8620,75.62,301
BRC108621,Item 8621,46.27,45
BRC108622,Item 8622,90.34,166
BRC108623,Item 8623,25.45,354
BRC108624,Item 8624,31.61,22
BRC108625,Item 8625,75.27,209
BRC108626,Item 8626,94.66,141
BRC108627,Item 8627,15.57,138
BRC108628,Item 8628,54.88,4
BRC108629,Item 8629,87.58,427
BRC108630,Item 8630,93.35,85
BRC108631,Item 8631,67.28,431
BRC108632,Item 8632,90.31,483
BRC108633,Item 8633,14.47,5
BRC108634,Item 8634,87.41,195
BRC108635,Item 8635,76.42,202
BRC108636,Item 8636,48.42,207
BRC108637,Item 8637,99.57,185
BRC108638,Item 8638,59.52,443
BRC108639,Item 8639,22.57,79
BRC108640,Item 8640,11.12,163
BRC108641,Item 8641,45.59,382
BRC108642,Item 8642,75.66,51
BRC108643,Item 8643,8.0,186
BRC108644,Item 8644,60.41,459
BRC108645,Item 8645,50.98,403
BRC108646,Item 8646,55.19,322
BRC108647,Item 8647,20.71,117
BRC108648,Item 8648,75.97,493
BRC108649,Item 8649,30.72,450
BRC108650,Item 8650,35.23,231
BRC108651,Item 8651,34.98,419
BRC108652,Item 8652,9.55,26
BRC108653,Item 8653,29.57,455
BRC108654,Item 8654,99.21,164
BRC108655,Item 8655,62.39,261
BRC108656,Item 8656,57.27,350
BRC108657,Item 8657,66.76,410
BRC108658,Item 8658,41.91,448
BRC108659,Item 8659,7.98,168
BRC108660,Item 8660,80.18,74
BRC108661,Item 8661,12.47,97
BRC108662,Item 8662,96.34,491
BRC108663,Item 8663,26.2,54
BRC108664,Item 8664,15.34,138
BRC108665,Item 8665,46.88,383
BRC108666,Item 8666,51.77,481
BRC108667,Item 8667,72.13,410
BRC108668,Item 8668,18.01,88
BRC108669,Item 8669,49.99,493
BRC108670,Item 8670,74.71,401
BRC108671,Item 8671,26.38,326
BRC108672,Item 8672,10.53,92
BRC108673,Item 8673,31.58,460
BRC108674,Item 8674,56.71,108
BRC108675,Item 8675,42.94,342
BRC108676,Item 8676,25.71,374
BRC108677,Item 8677,10.04,327
BRC108678,Item 8678,73.7,316
BRC108679,Item 8679,23.15,279
BRC108680,Item 8680,22.35,401
BRC108681,Item 8681,39.91,35
BRC108682,Item 8682,88.46,197
BRC108683,Item 8683,15.99,24
BRC108684,Item 8684,80.74,87
BRC108685,Item 8685,95.19,10
BRC108686,Item 8686,91.79,424
BRC108687,Item 8687,31.35,137
BRC108688,Item 8688,26.31,405
BRC108689,Item 8689,8.27,347
BRC108690,Item 8690,87.3,230
BRC108691,Item 8691,52.88,466
BRC108692,Item 8692,75.46,401
BRC108693,Item 8693,53.8,441
BRC108694,Item 8694,6.77,283
BRC108695,Item 8695,91.36,188
BRC108696,Item 8696,56.8,484
BRC108697,Item 8697,49.52,40
BRC108698,Item 8698,22.37,22
BRC108699,Item 8699,70.88,269
BRC108700,Item 8700,91.92,41
BRC108701,Item 8701,83.7,7
BRC108702,Item 8702,60.45,237
BRC108703,Item 8703,42.95,214
BRC108704,Item 8704,72.11,212
BRC108705,Item 8705,95.05,309
BRC108706,Item 8706,67.95,498
BRC108707,Item 8707,6.92,105
BRC108708,Item 8708,69.38,15
BRC108709,Item 8709,32.5,164
BRC108710,Item 8710,88.67,251
BRC108711,Item 8711,95.1,360
BRC108712,Item 8712,4.88,410
BRC108713,Item 8713,2.68,229
BRC108714,Item 8714,99.46,480
BRC108715,Item 8715,93.5,75
BRC108716,Item 8716,4.88,441
BRC108717,Item 8717,78.69,311
BRC108718,Item 8718,85.84,386
BRC108719,Item 8719,48.86,303
BRC108720,Item 8720,75.26,252
BRC108721,Item 8721,81.06,287
BRC108722,Item 8722,74.76,86
BRC108723,Item 8723,65.16,276
BRC108724,Item 8724,97.2,152
BRC108725,Item 8725,10.58,472
BRC108726,Item 8726,4.28,99
BRC108727,Item 8727,48.06,97
BRC108728,Item 8728,20.34,167
BRC108729,Item 8729,8.28,398
BRC108730,Item 8730,30.9,351
BRC108731,Item 8731,26.94,127
BRC108732,Item 8732,67.37,407
BRC108733,Item 8733,1.29,172
BRC108734,Item 8734,33.77,105
BRC108735,Item 8735,78.98,287
BRC108736,Item 8736,21.26,80
BRC108737,Item 8737,10.81,405
BRC108738,Item 8738,54.7,257
BRC108739,Item 8739,69.94,24
BRC108740,Item 8740,66.14,489
BRC108741,Item 8741,21.59,351
BRC108742,Item 8742,38.03,105
BRC108743,Item 8743,58.14,143
BRC108744,Item 8744,43.4,375
BRC108745,Item 8745,59.85,7
BRC108746,Item 8746,46.08,40
BRC108747,Item 8747,98.7,389
BRC108748,Item 8748,60.53,176
BRC108749,Item 8749,74.22,180
BRC108750,Item 8750,41.0,213
BRC108751,Item 8751,61.55,97
BRC108752,Item 8752,26.32,38
BRC108753,Item 8753,80.93,184
BRC108754,Item 8754,60.38,205
BRC108755,Item 8755,6.67,121
BRC108756,Item 8756,85.02,123
BRC108757,Item 8757,89.44,359
BRC108758,Item 8758,19.72,317
BRC108759,Item 8759,3.19,254
BRC108760,Item 8760,56.62,103
BRC108761,Item 8761,54.71,76
BRC108762,Item 8762,88.59,4
BRC108763,Item 8763,22.94,435
BRC108764,Item 8764,56.71,244
BRC108765,Item 8765,3.83,401
BRC108766,Item 8766,8.03,362
BRC108767,Item 8767,12.04,79
BRC108768,Item 8768,87.35,358
BRC108769,Item 8769,42.89,425
BRC108770,Item 8770,5.86,211
BRC108771,Item 8771,20.75,185
BRC108772,Item 8772,48.33,495
BRC108773,Item 8773,13.81,196
BRC108774,Item 8774,78.36,153
BRC108775,Item 8775,50.43,484
BRC108776,Item 8776,31.64,247
BRC108777,Item 8777,41.64,27
BRC108778,Item 8778,70.81,27
BRC108779,Item 8779,83.33,405
BRC108780,Item 8780,42.53,77
BRC108781,Item 8781,51.77,351
BRC108782,Item 8782,59.94,390
BRC108783,Item 8783,13.93,483
BRC108784,Item 8784,21.14,132
BRC108785,Item 8785,6.33,90
BRC108786,Item 8786,76.72,397
BRC108787,Item 8787,33.4,314
BRC108788,Item 8788,81.49,18
BRC108789,Item 8789,47.38,173
BRC108790,Item 8790,85.26,88
BRC108791,Item 8791,68.66,22
BRC108792,Item 8792,76.77,248
BRC108793,Item 8793,98.8,209
BRC108794,Item 8794,86.59,255
BRC108795,Item 8795,27.25,404
